,predictions,reference
0,just proves she can not resist the urge to slap her husband in the face by making him cry at least a few teen flick,stealing harvard aspires to comedic grand larceny but stands convicted of nothing more than petty.
1,"a movie , a bit too much fun to be compared to most films with a full-blown passion and a little too","a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . "
2,"does n't have a sense of humor , but it 's a whole lot better than a straight-to-",it 's a grab bag of genres that do n't add up to a whole lot of sense . 
3,"seems to have been watching roger romaneta instead of romaneta , hoping for a sequel that will be out in","instead of hiding pinocchio from critics , miramax should have hidden it from everyone . "
4,"it is , at times , depressingly dull to the point of its subject matter , and the pressures of soap opera are","portentous and pretentious , the weight of water is appropriately titled , given the heavy-handedness of it drama .."
5,"the story is just plain rude and uncomfortably amusing , sometimes very funny , and depressingly sentimental .","the humor is forced and heavy-handed , and occasionally simply unpleasant . "
6,"has been put through this painful , sordid patch of gum that is more than he has ever been able to chew for a",not since freddy got fingered has a major release been so painful to sit through . 
7,"it 's the kind of movie that made you laugh out loud , even if you 're not 18 years old , it","the movie is what happens when you blow up small potatoes to 10 times their natural size , and it ai n't pretty ."
8,"though the kissinger is not quite the kind of sweetheart it promises to have at its end , it certainly does a promise to treat",tries to add some spice to its quirky sentiments but the taste is all too familiar . 
9,"it also has the perfect demons in it , a visual disaster of a bad mood , but also one of the most magical","at its worst , it implodes in a series of very bad special effects . "
10,"capra does n't put away the big fat greek fest of this movie with an unflinching , nuanced",a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . 
11,"from the moment we witness him acting in an all-flinching , violent , and ultimately uncanny romantic comedy that ends up",when leguizamo finally plugged an irritating character late in the movie . 
12,", with a heartfelt , unadorned rhythm , and treads pathos with unabashed humanity . '","mattei is tiresomely grave and long-winded , as if circularity itself indicated profundity . "
13,"derivative , self-indulgent , falls far short of the standard horror/drama it 's supposed to be , but","an overemphatic , would-be wacky , ultimately tedious sex farce . "
14,"those who have a sense of self-righteousness buried in the dusty ground of any recent film , or did n",another in-your-face wallow in the lower depths made by people who have never sung those blues . 
15,does n't look as if director roger lopez did n't know exactly what he 's wanted,"if director michael dowse only superficially understands his characters , he does n't hold them in."
16,", it may be worth seeing for some reason other than the filmmakers , this film is engrossing enough to be interesting","outer-space buffs might love this film , but others will find its pleasures intermittent . "
17,nothing more than an insultingly muddled hobnapping of mr. henry faltering beyond the rhetoric,more whiny downer than corruscating commentary . 
18,"'s a dumb , meandering , hackneyed monster that 's a bit of a blank screen","it 's another stale , kill-by-numbers flick , complete with blade-thin characters and terrible ."
19,", i 'm not sure if this film should n't hurt you , but it does n't hurt","i do n't mind having my heartstrings pulled , but do n't treat me like a fool .."
20,"'s a film that 's stuck in the ground after an overwhelming , unrelenting sense of humor that keeps them interested",the movie 's accumulated force still feels like an ugly knot tightening in your stomach . 
21,"the film should not be held captive for more than a few hours to keep from being cringed at every turn , and this film",at least one scene is so disgusting that viewers may be hard pressed to retain their lunch . 
22,this is one of the year 's most entertaining horror movies that comedies are more likely to hit the ground than in this one .,"one of the more irritating cartoons you will see this , or any , year . "
23,"the most offensive of the film i 've ever seen , with a conviction that you 're not the only one to appreciate",i am sorry that i was unable to get the full brunt of the comedy . 
24,"is counter-productive to the work of its contemporaries , pushing it back and forth with unflinching philosophical realism",coughs and sputters on its own postmodern conceit . 
25,"a clumsy , incoherent , pathetic , plodding , incoherent ,","trite , banal , cliched , mostly inoffensive . "
26,lingers on the viewer 's shoulders when he comes to terms with the phrase  fatal attraction ' is often the same old,"even on those rare occasions when the narrator stops yammering , miller 's hand often feels unsure."
27,"it also does the same thing with his strong-armison that hurts the other side of his story , especially since it has a",it 's too bad that the helping hand he uses to stir his ingredients is also a heavy one . 
28,"the characters seem to be incompetent , but it 's also pretty funny , as is the dickens spielberg","some of their jokes work , but most fail miserably and in the end , pumpkin is far more offensive than it is funny ."
29,"it is not just an insult to the sensibilities of its characters , but it is a condescending and unfunny sort of",so unremittingly awful that labeling it a dog probably constitutes cruelty to canines . 
30,"the film is smartly directed and thought-provoking , the story is silly and predictable , most likely to appeal to children and adults alike","adults will wish the movie were less simplistic , obvious , clumsily plotted and shallowly characterized . "
31,"the film lacks the lightness and lightness of this film , though it is not clear what the film wants to hold in its own",the problem with this film is that it lacks focus . 
32,a t-shirt that does n't address the whole situation -- as if the film 's two-year-old,a by-the-numbers patient/doctor pic that covers all the usual ground 
33,"the film is well-written and well-written , but the man who actually knows how to be a good man is n't",the script is n't very good ; not even someone as gifted as hoffman ( the actor ) can make it work .
34,"this is the solemn entry for the tv documentary that comes off as a serious contender for the spot , no doubt ,","( e ) ventually , every idea in this film is flushed down the latrine of heroism ."
35,"it 's just not that it 's too good to be , but it 's still a pretty good one .","it 's dumb , but more importantly , it 's just not scary . "
36,"is a bold attempt to be a thoughtful , enlightening look at a generation of oppressive , blatant",detox is ultimately a pointless endeavor . 
37,the film is still a good time for those seeking to shrug off the frank resemblance to other films .,the overall effect is less like a children 's movie than a recruitment film for future hollywood sellouts . 
