,predictions,reference
0,"a baseball game, a baseball game, a baseball game, a baseball game. a basketball game, a baseball game!",stealing harvard aspires to comedic grand larceny but stands convicted of nothing more than petty.
1,", n a floppy , sloppy , choppy claps for the masses that no amount of","a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . "
2,a h a h a h a h a h a h a h a,it 's a grab bag of genres that do n't add up to a whole lot of sense . 
3,a breakthrough in sydney 's history with a knockout 101-minute hula hoop .,"instead of hiding pinocchio from critics , miramax should have hidden it from everyone . "
4,"tornal 's delightfully quirky character , and the way it merges into a satisfying , resonant tale","portentous and pretentious , the weight of water is appropriately titled , given the heavy-handedness of it drama .."
5,that is one of the most annoying and most damning comedies I have ever seen in other movies,"the humor is forced and heavy-handed , and occasionally simply unpleasant . "
6,", if a rant is n't a compliment to anyone , it should give you the slightest insight",not since freddy got fingered has a major release been so painful to sit through . 
7,it's the people and people on the wall with their cellphones. It is the people and people on the wall with their cellphones t,"the movie is what happens when you blow up small potatoes to 10 times their natural size , and it ai n't pretty ."
8,fails on the long run of the hobose-turned-ghetto premise of a failed miscalc,tries to add some spice to its quirky sentiments but the taste is all too familiar . 
9,can you not see the oh-so in this video? No one is able to get out of this,"at its worst , it implodes in a series of very bad special effects . "
10,"the movie is right-thinking , and the director 's decision to make it straight is a waste of time .",a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . 
11,"a sweeping , claustrophobic , and deeply uninflected piece of humanity",when leguizamo finally plugged an irritating character late in the movie . 
12,"misses his excellent achievements with style and flair , originality and grace : a perfect blend of french iconography &amp;","mattei is tiresomely grave and long-winded , as if circularity itself indicated profundity . "
13,a guy is working on a project. A guy is working on a project that looks to be a science project http://twit,"an overemphatic , would-be wacky , ultimately tedious sex farce . "
14,really does a fine job of connecting characters to what is and always has been remarkable about  fatal attraction ' in nearly every other medium,another in-your-face wallow in the lower depths made by people who have never sung those blues . 
15,a r a r a r a r a r a r a r a,"if director michael dowse only superficially understands his characters , he does n't hold them in."
16,"there 's nothing fresh to say about naughty 's skinning days , or even any old-fashioned","outer-space buffs might love this film , but others will find its pleasures intermittent . "
17,promoting a yearly concert that ruins most viewers ' theater experience .,more whiny downer than corruscating commentary . 
18,the best way to keep this film from being a good-natured tale is to find a place in his story 's best known,"it 's another stale , kill-by-numbers flick , complete with blade-thin characters and terrible ."
19,"Oh no problem, but the weather is terrible. I hope it works out better than normal and the rain is good too. http://plurk","i do n't mind having my heartstrings pulled , but do n't treat me like a fool .."
20,"the pain it has to endure in the process , but it 's not really there 's a red hero",the movie 's accumulated force still feels like an ugly knot tightening in your stomach . 
21,hey there! http://plurk.com/p/z4gmx hey guys! Welcome to the NBA Alumni World,at least one scene is so disgusting that viewers may be hard pressed to retain their lunch . 
22,a student with a smile on his face and a colorful backpack. A student with a smile on his face is skating,"one of the more irritating cartoons you will see this , or any , year . "
23,"a rofl, a rofl, a rofl, and something interesting http://bit.ly",i am sorry that i was unable to get the full brunt of the comedy . 
24,Trying to find a spot on myspace hehe! @BostonSparkle YES!!,coughs and sputters on its own postmodern conceit . 
25,that will keep you guessing at the expense of your imagination and even more worky pictures like those in hollywood slick,"trite , banal , cliched , mostly inoffensive . "
26,"a fine line of a tan-haired comedy is a light blueish film , a furry weaving of","even on those rare occasions when the narrator stops yammering , miller 's hand often feels unsure."
