,predictions,reference
0,"the film , for those of us who are watching it , could be re-creating something and catching the camera 's",stealing harvard aspires to comedic grand larceny but stands convicted of nothing more than petty.
1,will never be afraid to unleash your dreams with a single heartwarming voice in which you 've clearly chosen not to be shrill,"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . "
2,Im not sure why it would be so nice to be living in our own house that we never know whats going on. Its always makes me,it 's a grab bag of genres that do n't add up to a whole lot of sense . 
3,has crafted an original story about a man who 's been denied the right place in his country for some art-house pictures,"instead of hiding pinocchio from critics , miramax should have hidden it from everyone . "
4,"a concert with a baseball player, a baseball player, a basketball player, and a woman. a concert with a","portentous and pretentious , the weight of water is appropriately titled , given the heavy-handedness of it drama .."
5,hastily written and photographed with the twins of the tuesday triangles? THE DUMP,"the humor is forced and heavy-handed , and occasionally simply unpleasant . "
6,HELP ME TODAY! I'm so excited! http://twitpic.com/6roj - YES,not since freddy got fingered has a major release been so painful to sit through . 
7,a swollen stomach ache a swollen stomach ache a swollen stomach ache a,"the movie is what happens when you blow up small potatoes to 10 times their natural size , and it ai n't pretty ."
8,"'s the raw elements of war and tuesday , there 's nothing wrong with humanity .",tries to add some spice to its quirky sentiments but the taste is all too familiar . 
9,a zinger of a filmmaker whose efforts are capped with an astoundingly rich blend of american culture,"at its worst , it implodes in a series of very bad special effects . "
10,Hey there! yay! yay! yay! http://plurk.com/p/12l8,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . 
11,can't wait to go back to work after the last hour of the exercise we had already seen it up! XD,when leguizamo finally plugged an irritating character late in the movie . 
12,", it turns out to be a delightfully silly , flat-out comedy that 's deftly fudged","mattei is tiresomely grave and long-winded , as if circularity itself indicated profundity . "
13,Getting a chance to see a concert with my friends. Getting a chance to see a concert with my friends http://plu,"an overemphatic , would-be wacky , ultimately tedious sex farce . "
14,"wishing there were more people forming a circle in my head than a single person forming a circle in my head, all alone",another in-your-face wallow in the lower depths made by people who have never sung those blues . 
15,"when i said it, i said it, i said it, i said it, i said it! &quot;","if director michael dowse only superficially understands his characters , he does n't hold them in."
16,a lot of people looking at my computer! a lot of Internet Explorer and a lot of IPhone http://plurk.,"outer-space buffs might love this film , but others will find its pleasures intermittent . "
17,that is an irresistible adaptation of the long-winded events of the era,more whiny downer than corruscating commentary . 
18,a man is taking a break to look at a piece of pottery he made. a man takes a break to look at,"it 's another stale , kill-by-numbers flick , complete with blade-thin characters and terrible ."
19,'s a bit of a hole-in-the-edges list for a well-made horror/music/music/,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool .."
20,instantly becomes unfaithful and becomes unbounding with a supremely assured clarity and unfunny wit,the movie 's accumulated force still feels like an ugly knot tightening in your stomach . 
21,Trying to find my inspiration with her friends and family! http://tinyurl.com/luzj9 MAGIC,at least one scene is so disgusting that viewers may be hard pressed to retain their lunch . 
22,a chris n z i have to say that we are all in this place with Mike and Ted,"one of the more irritating cartoons you will see this , or any , year . "
23,Trying to find something interesting with my kids! http://twitpic.com/6rxoz - a rocky lake,i am sorry that i was unable to get the full brunt of the comedy . 
24,a movie with a montage of people embracing it. Stupidity and humor ... HUCK,coughs and sputters on its own postmodern conceit . 
25,"gets the job done , and returns the film with its wheels of a skunk , for $ 100 .","trite , banal , cliched , mostly inoffensive . "
26,Laughing with a smile on my face &amp; a smile on my face &amp; a smile on my face,"even on those rare occasions when the narrator stops yammering , miller 's hand often feels unsure."
27,"the film is an undeniably good-looking film , trying to overcome the awkwardness of this real-life story .",it 's too bad that the helping hand he uses to stir his ingredients is also a heavy one . 
28,Laughing with my mom! Laughing with her friends! Laughing with her friends! Laughing with her friends: http://,"some of their jokes work , but most fail miserably and in the end , pumpkin is far more offensive than it is funny ."
29,"a very good , albeit low-budget , visual satirical , visual satirical  a",so unremittingly awful that labeling it a dog probably constitutes cruelty to canines . 
30,"the worst movie ever seen is its directorial trip to the los angeles , with its breathtakingly minimalist visuals , and a","adults will wish the movie were less simplistic , obvious , clumsily plotted and shallowly characterized . "
31,i gotta eat and a sandwich. I'm so sorry.,the problem with this film is that it lacks focus . 
32,a lone lone lone lone lone lone lone lone lone,a by-the-numbers patient/doctor pic that covers all the usual ground 
33,a huddle a huddle a huddle a huddle a huddle a huddle,the script is n't very good ; not even someone as gifted as hoffman ( the actor ) can make it work .
34,Can't wait for the next big summer project to go up the artsy beaches of an 80-minute highlight of the 50-minute z,"( e ) ventually , every idea in this film is flushed down the latrine of heroism ."
35,the owners of the ruins of the town its employees are shocked to see the damage the ruins of the town have done to their cars,"it 's dumb , but more importantly , it 's just not scary . "
36,"a rehash of mediocrity , embraced",detox is ultimately a pointless endeavor . 
37,) a p n a p n a p n a p n a p,the overall effect is less like a children 's movie than a recruitment film for future hollywood sellouts . 
38,"is too subtle to be pleasant , but its sense of humor always feels worthwhile .  gentle  .",a sequel that 's much too big for its britches . 
39,the film is so elegantly photographed and shot in the last 25 minutes -- or so long -- that the film is simply a lullab,"deadeningly dull , mired in convoluted melodrama , nonsensical jargon and stiff."
40,a twilight twilight twilight twilight twilight. There,"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . "
41,a h a h a h a h a h a h a h a,"if looking for a thrilling sci-fi cinematic ride , do n't settle for this imposter . "
42,it suffers from an unsatisfied sensibility that renders it harshly entertaining,plays like a volatile and overlong w magazine fashion spread . 
43,fails to keep us guessing in a way that 's not very well-disciplined or rushed .,moretti 's compelling anatomy of grief and the difficult process of adapting to loss . 
44,a hr a hr a hr a hr a hr a hr,"comes off like a rejected abc afterschool special , freshened up by the dunce of a screenwriting 101 class . "
45,entry into the category of non-technical or non-technical elements in a film that is neither original nor erotic or,"it has its moments of swaggering camaraderie , but more often just feels generic , derivative and done to death ."
46,", as chris koolsen , has been working the whole way to be bored and .",it 's a bit disappointing that it only manages to be decent instead of dead brilliant . 
47,"a runner , he got out of my room!",it has all the excitement of eating oatmeal . 
48,a h a h a h a h a h a h a h a,"it 's so mediocre , despite the dynamic duo on the marquee , that we just ca n't."
49,of what it means to be ungrateful for commercials... SATs,there 's no emotional pulse to solaris . 
50,", a chisel , a chisel , a director who has made a show for","although huppert 's intensity and focus has a raw exhilaration about it , the piano teacher is anything but."
51,"the film is n't as fresh as the original , and it 's gunna go back and forth with frank","from the opening scenes , it 's clear that all about the benjamins is a totally formulaic movie . "
52,a huddle a huddle a huddle a huddle a huddle a blue and white,"i 've always dreamed of attending cannes , but after seeing this film , it 's not that big ."
53,", the film has a credible edge in an emerging neo-autumn fashion .",... nothing scary here except for some awful acting and lame special effects . 
54,.  °,but it 's too long and too convoluted and it ends in a muddle . 
55,Seeing a movie with a smile on his face :  Ugh! &lt;3,"if the first men in black was money , the second is small change . "
56,"gets to be described as one of the year 's best films about sexual violence , who suffers from too many stabs .",do n't be fooled by the impressive cast list - eye see you is pure junk . 
57,"takes an astonishingly intoxicating step-steps and paints deep , impenetrable portraits .",scorsese does n't give us a character worth giving a damn about . 
58,"is a poem that does n't come close to any of these characters , either , yet another way you need to look",the plot convolutions ultimately add up to nothing more than jerking the audience 's chain . 
59,"this old lady gaga has riddle of a pathetic , slapstick state of cheesy gullets",does little more than play an innocuous game of fill-in - the-blanks with a tragic past . 
60,the funniest movie of all ages -- a man with long hair and no  imagination ' is just wasted .,the film 's tone and pacing are off almost from the get-go . 
61,too much of an effort to elicit something fresh and unsettled in its execution without sacrificing any of the spirit or energy .,"a broad , melodramatic estrogen opera that 's pretty toxic in its own right . "
62,by the end it 's hard to believe that anyone in his right mind would be able to read the  sleeve,"offers very little genuine romance and even fewer laughs ... a sad sitcom of a movie , largely devoid of charm."
63,a hr a hr a hr A hr A hr A hr A h,"every dance becomes about seduction , where backstabbing and betrayals are celebrated , and sex is currency . "
64,oh my God! I'm with you! Ughhhhhhhhhhhhhhhh,"it can not be enjoyed , even on the level that one enjoys a bad slasher flick , primarily because it is."
65,drags into motion with an inquisitive screenplay and maddeningly sappy dancers. Bill Gates,"one of those pictures whose promising , if rather precious , premise is undercut by amateurish execution . "
66,"oh yeah, hey! I got a picture of my mom &amp; a baseball pitcher. http://bit.ly","the humor is n't as sharp , the effects not as innovative , nor the story as imaginative as in the original . "
67,is an honorable sign that is so true that you may not be able to stand in line for some kind of unisoning humor,director uwe boll and the actors provide scant reason to care in this crude '70s throwback . 
68,"a philosophical , resonant , deeply sad movie -- if only it were .",i got a headache watching this meaningless downer . 
69,"its true story and its most distinctive feature is that it relies on the very basic rules to provide its viewers with much needed flourishes ,","the director knows how to apply textural gloss , but his portrait of sex-as-war is strictly sitcom . "
