,predictions,reference
0,"Several people walking around with a group of people on their hips. Several people walking around with a bunch of bananas,",This church choir sings to the masses as they sing joyous songs from the book at a church. The church is filled with song.
1,a sand dog laying down a partially formed piece of snow. A sand dog laying down a partially formed piece,"A woman with a green headscarf, blue shirt and a very big grin. The woman is very happy."
2,"A baby on a white shirt is on the side of a road, with people on bikes. A baby is on the way to Walmart.",An old man with a package poses in front of an advertisement. A man poses in front of an ad.
3,"a montage , a montage , a montage , a pixelated picture ...",A statue at a museum that no seems to be looking at. There is a statue that not many people seem to be interested in.
4,a luv a ruv a russian concert with my friends! http://plurk.com/,A land rover is being driven across a river. A Land Rover is splashing water as it crosses a river.
5,"hmmm, we all want to celebrate Diversity and Diversity http://plurk.com/p/xylc7",A land rover is being driven across a river. A vehicle is crossing a river.
6,"Two soccer teams stand next to the sprinkler, while holding sticks. A group of adults are playing soccer.",A man playing an electric guitar on stage. A man playing guitar on stage.
7,People walking across the street from each other in a big city. There is a couple people walking across the street from each other in a,A blond-haired doctor and her African american assistant looking threw new medical manuals. A doctor is looking at a.
8,a huddle a huddle a huddle a huddle a huddle a huddle,"One tan girl with a wool hat is running and leaning over an object, while another person in a wool hat."
9,"it's cold and welcome, but i think it's cold and welcome, but :|",A young family enjoys feeling ocean waves lap at their feet. A family is at the beach.
10,All the items were packed and ready to go back to work. The items are healing and healing and weightlifting.,A couple walk hand in hand down a street. A couple is walking together.
11,"There is a woman, wearing dark blue jeans and black shoes, holding a cigarette to her mouth. The woman is holding a red",3 young man in hoods standing in the middle of a quiet street facing the camera. Three hood wearing people pose for a picture.
12,"hey, i hope you feel better ! http://plurk.com/p/xoz8 ! YAY",3 young man in hoods standing in the middle of a quiet street facing the camera. Three hood wearing people stand in a street.
13,"he 's a great actor , energized and captivated ! xoxo",A man reads the paper in a bar with green lighting. The man is inside.
14,"he 's a wunderkind actor , energized with great comic timing and a smile !",Three firefighter come out of subway station. Three firefighters coming up from a subway station.
15,A man in an apron walks one of the four dogs to a sandwich. A guy in a black shirt is taking a,"A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground. A person is."
16,"a horoscope , a horoscope , a pillar ... http://plurk.",Male in a blue jacket decides to lay in the grass. The guy wearing a blue jacket is laying on the green grass
17,my second attempt to extract the dark-skinned footage of my first high-flight spy camera I wanted to go back to X,A little boy in a gray and white striped sweater and tan pants is playing on a piece of playground equipment. A boy is.
18,At least some of the early '60s in Europe. In search of good sources at home. In search of good sources at home &,A woman wearing a ball cap squats down to touch the cracked earth. A squatting woman wearing a hat.
19,"oh, hey! I hope it's gonna be a great day! http://plurk.com/p/11",Two children re laying on a rug with some wooden bricks laid out in a square between them. Two children are on a.
20,a saxophone player in a black and white uniform stands at an entrance to a swing set. A person stands at,A man standing in front of a building on the phone as two men to the side pain on the side. a guy near a building.
21,Two mountain bikers are in front of the road. A couple of mountain bikers are in front of the road with their bikes.,"The two young girls are dressed as fairies, and are playing in the leaves outdoors. Girls are playing outdoors."
22,an actor in a blue shirt sitting on a train with a view of town. a person playing a video,People jump over a mountain crevasse on a rope. People are jumping outside.
