,predictions,reference
0,A man is running down the street with one foot on the side of a pool. The man is trying to get out of a pool without,This church choir sings to the masses as they sing joyous songs from the book at a church. The church is filled with song.
1,a man with a hat and a woman with a hat looking down. There is a woman with a black jacket,"A woman with a green headscarf, blue shirt and a very big grin. The woman is very happy."
2,A man is operating a power tool in a dark room. A woman is looking at some machines that are making money in a casino.,An old man with a package poses in front of an advertisement. A man poses in front of an ad.
3,Trying to get a yogurt ice cream flavored ice cream ? http://blip.fm/7oz0,A statue at a museum that no seems to be looking at. There is a statue that not many people seem to be interested in.
4,"oh, i was thinking of you! &amp; i was thinking of you! http://plurk.com/",A land rover is being driven across a river. A Land Rover is splashing water as it crosses a river.
5,A woman in a red shirt is standing on the street with a sign. The woman is taking a nap.,A land rover is being driven across a river. A vehicle is crossing a river.
6,Cyrus are playing the drums. The people are riding bikes are in a dangerous race.,A man playing an electric guitar on stage. A man playing guitar on stage.
7,"Laughing with my mom, he's gonna look great! &amp; pumped up YEAH!! http://",A blond-haired doctor and her African american assistant looking threw new medical manuals. A doctor is looking at a.
8,a h a h a h a h a h a h a h a,"One tan girl with a wool hat is running and leaning over an object, while another person in a wool hat."
9,A woman in a yellow jacket is jumping on a grass field. A person is chasing a horse at the park.,A young family enjoys feeling ocean waves lap at their feet. A family is at the beach.
10,a sculptor pictured with a hat in his right hands. a sculptor pictured,A couple walk hand in hand down a street. A couple is walking together.
11,A crowd of people gathered together on a city street to observe a new beginning of a Chinese Revolution. A group of people are dancing,3 young man in hoods standing in the middle of a quiet street facing the camera. Three hood wearing people pose for a picture.
12,a little girl is getting a glow-in-the-skinned aquarium . A little girl is getting a float,3 young man in hoods standing in the middle of a quiet street facing the camera. Three hood wearing people stand in a street.
13,A woman in a brown and white shirt sits on a small stool. the woman is out of eats,A man reads the paper in a bar with green lighting. The man is inside.
14,a runner wishing i could fall back to physics . a runner wishing i could wear blue jeans,Three firefighter come out of subway station. Three firefighters coming up from a subway station.
15,"oh yeah, i figured out a new song : http://bit.ly/U8FX I gotta look","A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground. A person is."
16,Several swimmers looking at a water slide. Several swimmers are looking at the water slide while their teammates look at the other swimmer playing,Male in a blue jacket decides to lay in the grass. The guy wearing a blue jacket is laying on the green grass
17,An old man in a tan shirt sitting at a table with his hands out of the keyboard. A man is playing a game,A little boy in a gray and white striped sweater and tan pants is playing on a piece of playground equipment. A boy is.
18,Getting ready to see a concert with my GF! http://tinyurl.com/lozq ... a,A woman wearing a ball cap squats down to touch the cracked earth. A squatting woman wearing a hat.
19,A woman with white hair is walking past a graffiti covered building with a blue sky and a forest behind her. The people are traveling to,Two children re laying on a rug with some wooden bricks laid out in a square between them. Two children are on a.
20,"A family, with their children, walks along a creek, through a forest, on a rocky landscape. A family, a",A man standing in front of a building on the phone as two men to the side pain on the side. a guy near a building.
21,"putting their hands on the ground, posing for a picture and then on the ground preparing for their race. people standing","The two young girls are dressed as fairies, and are playing in the leaves outdoors. Girls are playing outdoors."
22,There are lots of cute little boys in the park. There is a lot of white and brown kids with the umbrella.,People jump over a mountain crevasse on a rope. People are jumping outside.
23,"both are at work, while their rivals are counter-productive and impossible , both amusing .",A snowboarder on a wide plain of snow A snow field with a snowboarder on it
24,he wore a hat on the pavement. The people are retweeting,An older women tending to a garden. The lady has a garden
25,sucks in a big cup of coffee! They will call them dubby dimples,A man in a black shirt overlooking bike maintenance. A man watches bike repairs.
26,a blond girl a blond girl a blond girl a blond girl a blond girl,A man in a black shirt is looking at a bike in a workshop. A man is in a black shirt
27,Two boys play in a dirt bike pit outside of a concrete barrier. Two boys search for clues in a dirt bike pit outside of,A man looking over a bicycle's rear wheel in the maintenance garage with various tools visible in the background. A person is in a garage.
28,"The Slept in the snow, carrying an ice cream cone in a city. The Slept in the countryside is driving a",A man looking over a bicycle's rear wheel in the maintenance garage with various tools visible in the background. A man repairs bicycles.
29,a horoscope . a horoscope . a horoscope . a,"Three people sit on a bench at a station, the man looks oddly at the two women, the redheaded women looks up and forward."
30,"Laughing with my mom, he's gonna look great! http://plurk.com/p/x8z4",A child wearing a red top is standing behind a blond headed child sitting in a wheelbarrow. A child wearing a.
31,A white dog is running in the woods with a jet of water on either side of a shoreline. A kid is about to go,"A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street."
32,a sarah and a green shirt with the word &amp; ribbon are making sure to use her hand and ribbons.,"A dog jumping for a Frisbee in the snow. An animal is outside in the cold weather, playing with a plastic toy."
33,Two bikers jump in the air near to one another. There are two bikers parked in a low-key area.,People are conversing at a dining table under a canopy. People are talking underneath a covering.
34,Snowboarder standing next to a building that looks like a lake. A swimmer is throwing rocks at the skydivers.,A girl playing a violin along with a group of people A girl is playing an instrument.
35,"a chemistry between schneider and steven hoffman , demonstrating my understanding of humor",A woman within an orchestra is playing a violin. A woman is playing the violin.
36,"GO, GO, GO, GO, GO, STUDIO, GO, STUDIO, STUDIO,","Three men, one holding pipes, another holding a large object above his head, and one resting against the pipe bed on the truck, are."
37,a huddle a huddle a huddle a huddle a huddle a huddle,A Ford car is making a right turn as 3 males are walking across the street behind the car. A car making a right turn had.
38,People in a party and a man with glasses talking on a green shirt. People are playing trumpets,Three boys in white shirts are walking behind an older model Ford car. there are three boys
39,Trying to win the fight with my boys! http://twitpic.com/6e9z - ALEXR,Three boys in white shirts are walking behind an older model Ford car. The boys are on the street
