,predictions,reference
0,I hate sucks. I need to go to church with my parents. Eating sugar is in my hands.,Fuck this economy. I hate aig and their non loan given asses.
1,Just downloaded the Mac OS 3.0 from http://tinyurl.com/qsfmS - SUMMER! Happy Monday,Check this video out -- President Obama at the White House Correspondents' Dinner http://bit.ly/IMXUM
2,@taylorswift i hate to say that.. and it is the kind of fun that haunts me.,"dear nike, stop with the flywire. that shit is a waste of science. and ugly. love, @vincent."
3,"@TheLittleDees I'm going to the Twilight, but I'll keep it up. LOL. :-","@ludajuice Lebron is a Beast, but I'm still cheering 4 the A..til the end."
4,just got back from #Followfriday... i'm really glad for you guys! xD thanks,need suggestions for a good IR filter for my canon 40D ... got some? pls DM
5,my hair is sore &amp; i'm sooo tired! &amp; now i feel bad...goodby,omg so bored &amp; my tattoooos are so itchy!! help! aha =)
6,"@lisa_neal I'm nominated now, but it's time for me.. &amp;","@sekseemess no. I'm not itchy for now. Maybe later, lol."
7,I haven't dreamed about this day yet.. I think tomorrow is going to be a nightmare.. good night!,"Blah, blah, blah same old same old. No plans today, going back to sleep I guess."
8,"I'm sooo tired, i don't even know what to do with my bfcsssss.","glad i didnt do Bay to Breakers today, it's 1000 freaking degrees in San Francisco wtf"
9,http://tinyurl.com/ps8f7 - SUCKS! Gonna do some maths! &amp,?Obama Administration Must Stop Bonuses to AIG Ponzi Schemers ... http://bit.ly/2CUIg
10,@TheStash I think @DeanStokes is the new blog.,On my way to see Star Trek @ The Esquire.
11,going to school with my brother. I miss him so good,Going to see star trek soon with my dad.
12,http://bit.ly/jFlo - New York City http://bit.ly/ArJW,Bill Simmons in conversation with Malcolm Gladwell http://bit.ly/j9o50
13,@msg i don't go to the pubs.. im going to die in days.,omg. The commercials alone on ESPN are going to drive me nuts.
14,"@stacey_cnt but it's not the same. btw, Twitter's no longer working.",@morind45 Because the twitter api is slow and most client's aren't good.
15,Good Morning @semi http://tinyurl.com/dvr6j - Gonna have a great weekend,"Nike owns NBA Playoffs ads w/ LeBron, Kobe, Carmelo? http://ow.ly/7Ui."
16,http://tinyurl.com/nfubs - Top Gear Geek - http://tinyurl.com,New blog post: Nike SB Dunk Low Premium 'White Gum' http://tr.im/lOtT
17,"@Nick_Fans Well, now I'm trying to fix that. Instead of using #SimpleTweeter",RT @SmartChickPDX: Was just told that Nike layoffs started today :-(
18,"@petecyrus, thanks for the info, I'm looking for a qualified team to use the computer for the conference.","giving weka an app engine interface, using the bird strike data for the tests, the logo is a given."
19,"Is not able to feed me from being stupid, it's supposed to be me...",needs someone to explain lambda calculus to him! :(
20,http://tinyurl.com/nbsqr - RUB NAVIGATOR! http://bit.ly/V,"NVIDIA Names Stanford's Bill Dally Chief Scientist, VP Of Research http://bit.ly/Fvvg9"
21,Romance - SoCal! http://bit.ly/pSuDnP - SoCal is depressing!,New blog post: Harvard Versus Stanford - Who Wins? http://bit.ly/MCoCo
22,Gmail is down. http://tinyurl.com/msgP - I DVR,Damn you North Korea. http://bit.ly/KtMeQ
23,we just got back from the office i guess? they might just go over with us.,Can we just go ahead and blow North Korea off the map already?
24,"is not happy about this. http://tinyurl.com/luzpoesi, please do that for me...","North Korea, please cease this douchebaggery. China doesn't even like you anymore. http://bit.ly/NeHSl"
25,"whats the point of ice cream in the city? Dang, this is why it sucks on me",Why the hell is Pelosi in freakin China? and on whose dime?
26,"Hmmm, i'm not going to the dentist. Just kidding. $150 for a gallon of gums? That means","Are YOU burning more cash $$$ than Chrysler and GM? Stop the financial tsunami. Where ""bailout"" means taking a hand."
27,"I'm not used to being in my own feed, lol",insects have infected my spinach plant :(
28,just got home from church. I hate being sick on a weekend.,"just got back from church, and I totally hate insects."
29,"I'm supposed to be in school today. It's 8:00, I guess. I need to be doing it again. :|","I hate revision, it's so boring! I am totally unprepared for my exam tomorrow :( Things are not looking good..."
30,"Goodnight world, it's going to be a better day than this (no revision) study time.","Higher physics exam tommorow, not lookin forward to it much :("
31,I'm off to the office. It's only 2 hours from now. I'm so stoked about my exams.,"It's a bank holiday, yet I'm only out of work now. Exam season sucks:("
32,"This is the best. http://twitpic.com/7rc7u - It's 25th birthday, no wife.",Cheney and Bush are the real culprits - http://fwix.com/article/939496
33,I don't want to use this shit. #fb: http://tumblr.com/xgs4,Life?s a bitch? and so is Dick Cheney. #p2 #bipart #tlot #tcot #h.
34,"Downloads: Sunday morning/apostate/default.pdf: Dude, John McMahon's latest archival report for","Dick Cheney's dishonest speech about torture, terror, and Obama. -Fred Kaplan Slate. http://is.."
35,Twitter doesn't make it to Twitter. Did someone tell me about my Twitter account? we didn't tweet.,is Twitter's connections API broken? Some tweets didn't make it to Twitter...
36,@stuesday i'm soooooo jealous! :O i just got the worst tweets ever!!!,"i srsly hate the stupid twitter API timeout thing, soooo annoying!!!!! :("
37,Jenna's Beauty : http://plurk.com/p/x3mluvs3 http://plur,jQuery UI 1.6 Book Review - http://cfbloggers.org/?c=30631
38,thanks for the link to this http://tinyurl.com/gr4em ...I don't know what it is,"Hi there, does anyone have a great source for advice on viral marketing?... http://link.gs/YtZ8"
39,You're in the world with your ipod and you're in the Philippines. http://is.gd/p7oj,"Here's A case study on how to use viral marketing to add over 10,000 people to your list http://snipr.com/i50o."
40,going to see the big brother in the house with my favs. goodnight world! see ya in the living room at,going to see the new night at the museum movie with my family oh boy a three year old in the movies fuin
41,"Just got home...well, just watched the New Moon movie .. Well at least it was a long day... Lol",Just saw the new Night at the Museum movie...it was...okay...lol 710
42,goin to see the girl at church today with my baby sister,Going to see night at the museum 2 with tall boy
43,I'm watching The Hills from the West Side of the M&amp;Ms. They aren't as good as they thought it,I saw Night at the Museum: Battle of the Swithsonian today. It was okay. Your typical [kids] Ben Still.
44,"Going to see the Wizard of Oz, he's at the Museum. She Loves it",Taking Katie to see Night at the Museum. (she picked it)
45,"oh well, I hate being sick to the point of snoring.. i miss a good tho.",Night at the Museum tonite instead of UP. :( oh well. that 4 yr old better enjoy it. LOL
46,"Why do you need to pay for all of the expenses? That's why we all need a tax, but they don't care about",Tell me again why we are giving more $$ to GM?? We should use that $ for all the programs that support the unemployed.
47,"@emosadol oh yeah, but it's just the same as hell haha i guess u",@jdreiss oh yes but if GM dies it will only be worth more boo hahaha
48,yay! reunion tour is over. No time to go back to simon's last night,Time Warner cable is down again 3rd time since Memorial Day bummer!
49,I wish i was the only one in the world. Lol oh noes I just deleted my Google account now XD,NOOOOOOO my DVR just died and I was only half way through the EA presser. Hate you Time Warner
50,I have the worst weather ever. I can't wait for the new tour and the service is always good,time warner has the worse customer service ever. I will never use them again
51,"God, the only way we can go out of the world is to install the new OS 3.0.com. Nobody is here",Time warner is the devil. Worst possible time for the Internet to go out.
52,is definately going to jail.. i cant wait for him to come out of jail.. we got tons of tweets,is being fucked by time warner cable. didnt know modems could explode. and Susan Boyle sucks too!
53,"shit. http://tinyurl.com/luvm7 - Ugh, the shit. Long",Time Warner Cable Pulls the Plug on 'The Girlfriend Experience' - (www.tinyurl.com/m595.
54,I'm having a great time at work tonight. Goodnight tweets. Two hours later.,Time Warner Cable slogan: Where calling it a day at 2pm Happens.
55,http://tinyurl.com/osc7e http://plurk.com/p/xoSu San Diego,"Rocawear Heads to China, Building 300 Stores - http://tinyurl.com/nofet3"
56,"@lisabella hii, good morning Julian. London is set to be open for 21st century british press conference","Three China aerospace giants develop Tianjin Binhai New Area, 22.9 B yuan invested http://bit.ly/."
57,Ugh - future exam tomorrow. http://is.gd/28SuG may not be working for us,http://xi.gs/04FO GM CEO: China will continue to be key partner
58,@GirlMcFly how is the rumor now? : http://bit.ly/17gN a,RT @LATimesautos is now the time to buy a GM car? http://bit.ly/nRzl.
59,@drewsey I was tweeting with @stephen_c. Thought it was good.,Recovering from surgery..wishing @julesrenner was here :(
60,My head hurts. I have to do some sort of tepid surgery right now. Then I should get my hair done in the,Dentist tomorrow. Have to brush well in the morning. Like I make my hair all nice before I get it cut. Why?
61,@sarah_tees she's not nice. I need a cat...she.,@kirstiealley my dentist is great but she's expensive...=(
62,http://tinyurl.com/nolvrx http://plurk.com/p/xodfm,@kirstiealley Pet Dentist http://www.funnyville.com/fv/pictures/dogden.
63,http://bit.ly/UrAvRoh I can't copy the New York State Open grads,NCAA Baseball Super Regional - Rams Club http://bit.ly/Ro7nx
64,http://twitpic.com/6rlf1 - @RachelLynn ...I love beer,just started playing Major League Baseball 2K9. http://raptr.com/H3LLGWAR
65,"Props: Target, Glams, Graduation, then Sundays... Should start the day off.",Cardinals baseball advance to Super Regionals. Face CS-Fullerton Friday.
66,http://plurk.com/p/lc7o http://plurk.com/p/nu8s.html,Sony coupon code.. Expires soon.. http://www.coupondork.com/r/1796
67,just got back from the fleecy and now we're in need of a hug to go back to yours...lol,luke and i got stopped walking out of safeway and asked to empty our pockets and lift our shirts. how jacked.
68,Doesn't seem to be in progress! I did at home again,Did not realize there is a gym above Safeway!
69,"@MelissaCyrus: I do, and you have no choice on a public domain right now","@XPhile1908 I have three words for you: ""Safeway dot com"""
70,might need to finish up the job...sad a blog post soon. Grads coming,Found a safeway. Picking up a few staples.
71,Power Points (http://bit.ly/U9fmL - no internet access http://myloc.me,Safeway Super-marketing via mobile coupons http://bit.ly/ONH7w
72,Is still sick at the hospital haha sucks!,The safeway bathroom still smells like ass!
73,"I'm stuck on the streets, just like they're leaving tomorrow! sigh isn't worth!","At safeway on elkhorn, they move like they're dead!"
74,Putting My Poets on the Couch! http://tinyurl.com/oaf4u AWESOME!,Your Normal Weight (and How to Get There) ? Normal Eating Blog http://bit.ly/ZeT8O
75,http://tinyurl.com/ohgiz - New Top Gear! Off In The Philippines http://bit.ly/,Found NOTHING at Nike Factory :/ Off to Banana Republic Outlet! http://myloc.me/2zic
76,@sean_dot http://plurk.com/p/z4giz - no updates yet.,Launched! http://imgsearch.net #imgsearch #ajax #jquery #webapp
77,@DavidArchie http://tinyurl.com/pxjsvc - Supernatural #Apple,RT @jquery: The Ultimate jQuery List - http://jquerylist.com/
