,predictions,reference
0,A lot of people are having a blast at a party. The people are having a blast at a party they can't believe,This church choir sings to the masses as they sing joyous songs from the book at a church. The church is filled with song.
1,A man with a white hat and black shirt sitting on a curb with his bike. A person walks down the street at a car,"A woman with a green headscarf, blue shirt and a very big grin. The woman is very happy."
2,"oh hey i hope you feel better ! http://plurk.com/p/xy8z ,",An old man with a package poses in front of an advertisement. A man poses in front of an ad.
3,a h a h a h a h a h a h a h a,A statue at a museum that no seems to be looking at. There is a statue that not many people seem to be interested in.
4,A woman carries a red flag as a crowd watches from a ramp. A woman is using a green flag to get her drink,A land rover is being driven across a river. A Land Rover is splashing water as it crosses a river.
5,oh my goodness! I realized the depth of this movie and its ludicrous gravity... &lt;3,A land rover is being driven across a river. A vehicle is crossing a river.
6,"a dazzling , incisive look at old world problems and he deserved it",A man playing an electric guitar on stage. A man playing guitar on stage.
7,"a woman lays on a green ledge, with a woman pointing to the right. A woman and an old woman sit on",A blond-haired doctor and her African american assistant looking threw new medical manuals. A doctor is looking at a.
8,"Trying to find a good sandbox at a local sandbox event , then catching an error in his math","One tan girl with a wool hat is running and leaning over an object, while another person in a wool hat."
9,A group of people are walking together in the street. A group of people are taking a break together with their bikes outside.,A young family enjoys feeling ocean waves lap at their feet. A family is at the beach.
10,A Chinese man is speaking to a public speaker. The man is doing his way to a car.,A couple walk hand in hand down a street. A couple is walking together.
11,A man is standing outside of a building as another woman walks by. A woman is looking at the water as he goes to work on,3 young man in hoods standing in the middle of a quiet street facing the camera. Three hood wearing people pose for a picture.
12,A skateboarder is riding his bike along the shore of a street. A person is wearing a black cap and is trying to catch,3 young man in hoods standing in the middle of a quiet street facing the camera. Three hood wearing people stand in a street.
13,a man laying on the ground with a hat in his hand. a man poses for a picture,A man reads the paper in a bar with green lighting. The man is inside.
14,"a pond , a pond , a pond ... with excellent colors and warmth .",Three firefighter come out of subway station. Three firefighters coming up from a subway station.
15,"Two men in uniforms are playing basketball, while sitting on the sidewalk in front of a large building. The men are playing basketball in a","A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground. A person is."
16,A man and his young daughter play with a green grassed field. The people are at the edge of the field as they saw a,Male in a blue jacket decides to lay in the grass. The guy wearing a blue jacket is laying on the green grass
17,A man in a black hat is looking at a man in a brightly colored shirt. A person is looking at a man,A little boy in a gray and white striped sweater and tan pants is playing on a piece of playground equipment. A boy is.
18,A man and two boys walking down a sand dune in the desert. Two people are walking outside on the beach while talking to,A woman wearing a ball cap squats down to touch the cracked earth. A squatting woman wearing a hat.
19,... I hope you get a smile! My face will be a bit swollen and it will be a bit s,Two children re laying on a rug with some wooden bricks laid out in a square between them. Two children are on a.
20,A view of the ground in front of a red building with the flag being lifted in the air The people are watching a dug out of,A man standing in front of a building on the phone as two men to the side pain on the side. a guy near a building.
21,"A group of people on the side of a road, there is a boat in the background. There is a boat ripping","The two young girls are dressed as fairies, and are playing in the leaves outdoors. Girls are playing outdoors."
22,"Exhausted bikers walk through an obstacle course, followed by three others. Employees take safety precautions outside the bike",People jump over a mountain crevasse on a rope. People are jumping outside.
23,"A man stands on the side of a blue track, looking at a camera. Nobody is wearing a blue helmet.",A snowboarder on a wide plain of snow A snow field with a snowboarder on it
24,heheh. Where are these people walking through the art museum? I am inspired by them! x,An older women tending to a garden. The lady has a garden
25,a heist a heist a heist a heist a heist ?,A man in a black shirt overlooking bike maintenance. A man watches bike repairs.
