,predictions,reference
0,goodnight to my friends. I didn't get to do that last night...she will make me sad,Fuck this economy. I hate aig and their non loan given asses.
1,croco reaches over 100 feet with a stop sign above you can see more than 100 feet of water below a stop sign. people,Check this video out -- President Obama at the White House Correspondents' Dinner http://bit.ly/IMXUM
2,"Is looking forward to the work of my colleagues, they are working on the project for the next week...they're taking it to the doctor","dear nike, stop with the flywire. that shit is a waste of science. and ugly. love, @vincent."
3,a luv a ruv a shab a shab a shab a,"@ludajuice Lebron is a Beast, but I'm still cheering 4 the A..til the end."
4,a horoscope shaped into a rainbow of colors... a horoscope shaped into a rainbow of,need suggestions for a good IR filter for my canon 40D ... got some? pls DM
5,a h a h a h a h a h a h a h a,omg so bored &amp; my tattoooos are so itchy!! help! aha =)
6,c t p g t my phone.. no more tweets for the last time? #fbo,"@sekseemess no. I'm not itchy for now. Maybe later, lol."
7,@tomorro Sorry to hear that! I wish I couldn't see anything else on twitter this weekend Sad to see my friends instead...,"Blah, blah, blah same old same old. No plans today, going back to sleep I guess."
8,@sadiag: Is it the same as a hot dog? Sniffing in a hospital.,"glad i didnt do Bay to Breakers today, it's 1000 freaking degrees in San Francisco wtf"
9,@michaelisso you're better than most today - it's nice to be in middle of the night @,?Obama Administration Must Stop Bonuses to AIG Ponzi Schemers ... http://bit.ly/2CUIg
10,it is a heart-wrenching saturday afternoon. i,On my way to see Star Trek @ The Esquire.
11,"a riot of rhythm and improvisation ,",Going to see star trek soon with my dad.
12,@mileycyrus i hope this is not the same thing for you jessica nicks.,Bill Simmons in conversation with Malcolm Gladwell http://bit.ly/j9o50
13,chris x . i s gonna cry this thing ... s s _,omg. The commercials alone on ESPN are going to drive me nuts.
14,"a concert with a smile on its face , a pondering vision of capitalism and capitalism.  Global Voices",@morind45 Because the twitter api is slow and most client's aren't good.
15,@taylorswift13 omg..i'm sorry to hear that!! don't you have to,"Nike owns NBA Playoffs ads w/ LeBron, Kobe, Carmelo? http://ow.ly/7Ui."
16,"a montage of people observing a baseball game. a montage of people observing a baseball game, it was",New blog post: Nike SB Dunk Low Premium 'White Gum' http://tr.im/lOtT
17,"a runner , a runner, a catcher, a runner... Welcome to the universe! http://bli",RT @SmartChickPDX: Was just told that Nike layoffs started today :-(
18,"omg, that sucks! I want to go to a basketball competition today if only I had the opportunity","giving weka an app engine interface, using the bird strike data for the tests, the logo is a given."
19,At the thrift store next to my Chuck Morris's Carradine recital - Oh dear,needs someone to explain lambda calculus to him! :(
20,a huddle a huddle a huddle a huddle a huddle a kids a,"NVIDIA Names Stanford's Bill Dally Chief Scientist, VP Of Research http://bit.ly/Fvvg9"
21,a schu a schu. there is a new movie... what the hell does it take? A schu,New blog post: Harvard Versus Stanford - Who Wins? http://bit.ly/MCoCo
22,"@poets_vintage ah, I'm depressed tho!",Damn you North Korea. http://bit.ly/KtMeQ
23,catching a TD with u ! &lt;3,Can we just go ahead and blow North Korea off the map already?
24,a lone blond woman lining up with a baseball cap. a lone blond woman lining up,"North Korea, please cease this douchebaggery. China doesn't even like you anymore. http://bit.ly/NeHSl"
25,"a distorted rumor , a distorted rumor , a distorted rumor",Why the hell is Pelosi in freakin China? and on whose dime?
26,&lt;3 a hr a hr a hr a hr a h,"Are YOU burning more cash $$$ than Chrysler and GM? Stop the financial tsunami. Where ""bailout"" means taking a hand."
27,", he aims a notch higher than anticipated",insects have infected my spinach plant :(
28,"o grad , he deserved the award! X","just got back from church, and I totally hate insects."
29,"I could have figured out, I've figured, I could have figured, I could have figured, I could have figured","I hate revision, it's so boring! I am totally unprepared for my exam tomorrow :( Things are not looking good..."
30,is going to sleep...i am so bored! I thought she would be good with you! hmmm...,"Higher physics exam tommorow, not lookin forward to it much :("
31,a picture of a baseball player with his eyes closed. a picture of a baseball player with his eyes closed. a picture of,"It's a bank holiday, yet I'm only out of work now. Exam season sucks:("
32,I'm in SF! oh sucks. I haven't been there in 3 weeks! Ugh,Cheney and Bush are the real culprits - http://fwix.com/article/939496
33,"just got home from dinner with my boyfriend, and now i have to say i hate being sick...nothing fancy to do.",Life?s a bitch? and so is Dick Cheney. #p2 #bipart #tlot #tcot #h.
34,Found out that there's a lot of people looking at McFly's album... (http://tinyurl.com/,"Dick Cheney's dishonest speech about torture, terror, and Obama. -Fred Kaplan Slate. http://is.."
35,"@TweetSumm aw, I haven't seen that in so long... good night",is Twitter's connections API broken? Some tweets didn't make it to Twitter...
36,"a montage of a concert, a montage of people looking at it. a montage of a baseball","i srsly hate the stupid twitter API timeout thing, soooo annoying!!!!! :("
37,a microsoft office a microsoft office a microsoft office a microsoft office a microsoft the microsoft part i,jQuery UI 1.6 Book Review - http://cfbloggers.org/?c=30631
38,@tommcfly I don't like that. i can't stand up to a group of 8 on a day,"Hi there, does anyone have a great source for advice on viral marketing?... http://link.gs/YtZ8"
39,omg i gotta get up early with a beer &amp; a beer &amp; a liter,"Here's A case study on how to use viral marketing to add over 10,000 people to your list http://snipr.com/i50o."
40,oh aw i'm giving it a go! thanks for following me. TONS of sunshine england,going to see the new night at the museum movie with my family oh boy a three year old in the movies fuin
41,hello world! ..tonight! ..tonight! ..tonight! http://plurk.com/,Just saw the new Night at the Museum movie...it was...okay...lol 710
42,@Dawson Good morning! Hope you had a blast.,Going to see night at the museum 2 with tall boy
43,"Several people walking together on the sidewalk, with a basketball court in the background. Several people walking together on the sidewalk, with a",I saw Night at the Museum: Battle of the Swithsonian today. It was okay. Your typical [kids] Ben Still.
44,"a chilly , raunchy look at contemporary culture and its underlying humor .",Taking Katie to see Night at the Museum. (she picked it)
45,hm hm. &lt;33 OH is good!!!! I am going to school tomorrow!!! And I hate crimes,Night at the Museum tonite instead of UP. :( oh well. that 4 yr old better enjoy it. LOL
46,"I'm so tired today, it's been a great day. I can't stop thinking about the best night ever thanks to @",Tell me again why we are giving more $$ to GM?? We should use that $ for all the programs that support the unemployed.
