,predictions,reference
0,a pond pond pond pond pond pond pond pond pond pond pond pond pond pond,This church choir sings to the masses as they sing joyous songs from the book at a church. The church is filled with song.
1,", i think they were sold out. woohoo, woohoo, universitary feminists?","A woman with a green headscarf, blue shirt and a very big grin. The woman is very happy."
2,Getting a chuckle from a young person 's shoes a chance to impress a young person with a hat,An old man with a package poses in front of an advertisement. A man poses in front of an ad.
3,Glad to see the new pic on the side of the screen with an easel on the back. I'll check it up for the new pic,A statue at a museum that no seems to be looking at. There is a statue that not many people seem to be interested in.
4,An older man and woman in white pants wait for a sign to be painted. A couple of people are sitting at a window with a,A land rover is being driven across a river. A Land Rover is splashing water as it crosses a river.
5,Two men in white hats ride a bike with a bucket in the background. The person is playing a sport.,A land rover is being driven across a river. A vehicle is crossing a river.
6,A man in a blue shirt is sitting on the side of the screen. person toss something,A man playing an electric guitar on stage. A man playing guitar on stage.
7,a lone runner is gonna look good with a tuxedo http://plurk.com/p,A blond-haired doctor and her African american assistant looking threw new medical manuals. A doctor is looking at a.
8,a tummy ache a tummy ache a tummy ache a tummy ache a,"One tan girl with a wool hat is running and leaning over an object, while another person in a wool hat."
9,A white dog is running while two other people look on. The woman is sitting at the side of a road playing soccer.,A young family enjoys feeling ocean waves lap at their feet. A family is at the beach.
10,"a grotesque , absorbing spoof of a true filmmaker and a chilly",A couple walk hand in hand down a street. A couple is walking together.
11,a man in a black shirt is sitting on a chair while others are watching. A woman in a green shirt is working on the,3 young man in hoods standing in the middle of a quiet street facing the camera. Three hood wearing people pose for a picture.
12,"This is the type of person that keeps you in suspense after a long run, with its flailing tails and a white",3 young man in hoods standing in the middle of a quiet street facing the camera. Three hood wearing people stand in a street.
13,A rainy morning is coming from an ornate building. People are taking a walk in a forest.,A man reads the paper in a bar with green lighting. The man is inside.
14,"oh my god, i hope the concert was great! http://plurk.com/p/x2f8",Three firefighter come out of subway station. Three firefighters coming up from a subway station.
15,Here's my little brother in the bathroom with a smile on his face. The big brother in the bathroom with a smile on his face,"A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground. A person is."
16,"a schmidt , a schmidt , a schmidt , and a zero",Male in a blue jacket decides to lay in the grass. The guy wearing a blue jacket is laying on the green grass
17,A young man rides his skateboard through a crowd of passersby. A young man rides his skateboard through a crowd of people on,A little boy in a gray and white striped sweater and tan pants is playing on a piece of playground equipment. A boy is.
18,this sucks in his green and white polka dot uniforms this sucks in his polka dot uniform,A woman wearing a ball cap squats down to touch the cracked earth. A squatting woman wearing a hat.
19,"hey , i hope u feel better ! http://blip.fm/7gxo , i",Two children re laying on a rug with some wooden bricks laid out in a square between them. Two children are on a.
20,A man wearing a white t-shirt sits on a bench with a few other people behind him. There are two men sitting,A man standing in front of a building on the phone as two men to the side pain on the side. a guy near a building.
21,People in the street with a group of people walking down the street. The people are waiting to get a biker in a race.,"The two young girls are dressed as fairies, and are playing in the leaves outdoors. Girls are playing outdoors."
22,A man is walking down the street with graffiti and a backpack. The man is tired of being stuck in school.,People jump over a mountain crevasse on a rope. People are jumping outside.
23,People in white vests walk in the rain. The people are walking in oreos of a Catholic Church.,A snowboarder on a wide plain of snow A snow field with a snowboarder on it
24,A woman walking down the street with a dog. There is a woman in a group of people.,An older women tending to a garden. The lady has a garden
25,"oh yeah, i hope the movie is energized with great comic timing and uplifting vibe !",A man in a black shirt overlooking bike maintenance. A man watches bike repairs.
26,A man in red and white shirt is standing near a chain link fence. A man is trying to catch a punk act in a,A man in a black shirt is looking at a bike in a workshop. A man is in a black shirt
27,oh yea i'll see you all now and i'll see you all with a smile http://t,A man looking over a bicycle's rear wheel in the maintenance garage with various tools visible in the background. A person is in a garage.
28,a man in a blue coat and a hat is pointing to a body of water. A man pointing to a,A man looking over a bicycle's rear wheel in the maintenance garage with various tools visible in the background. A man repairs bicycles.
29,"a preparing a dinner table , a jar of marshmallows and a","Three people sit on a bench at a station, the man looks oddly at the two women, the redheaded women looks up and forward."
30,"A woman and two men, the back of a man's office, look down at the past. The women and the man are both smiling",A child wearing a red top is standing behind a blond headed child sitting in a wheelbarrow. A child wearing a.
31,"a balding man in a white shirt and hard hat, looks down at the camera and holds onto a towel in front of","A person dressed in a dress with flowers and a stuffed bee attached to it, is pushing a baby stroller down the street."
32,Two women in swimsuits pose for the camera while standing in front of a basketball court. The girls are taking a break from their favorite,"A dog jumping for a Frisbee in the snow. An animal is outside in the cold weather, playing with a plastic toy."
33,"hey , i hope you feel better soon ! http://plurk.com/p/xy8z",People are conversing at a dining table under a canopy. People are talking underneath a covering.
34,"a rocky ripoff of america 's greatness , and a surprisingly positive attitude toward russia",A girl playing a violin along with a group of people A girl is playing an instrument.
35,"er, he deserved the chance to shine on me. &lt;3 oh yeah",A woman within an orchestra is playing a violin. A woman is playing the violin.
36,", if u wore a helmet, i 'd fuck ripped off all of my rebounds,","Three men, one holding pipes, another holding a large object above his head, and one resting against the pipe bed on the truck, are."
37,a huddle huddle huddle huddle huddle huddle huddle huddle huddle,A Ford car is making a right turn as 3 males are walking across the street behind the car. A car making a right turn had.
38,A man with a cannon. There is a woman with a yellow hat near many people.,Three boys in white shirts are walking behind an older model Ford car. there are three boys
39,A man skateboarding in the air while wearing a white helmet. The man is riding a skateboard at the bar.,Three boys in white shirts are walking behind an older model Ford car. The boys are on the street
40,"hey , i hope u feel better ! http://plurk.com/p/xo2gz",Three girls blow out the candles of a cake made of Peeps. Some people are blowing out candles
41,"hey there i was gonna see my new album, MUSIC &amp; LUCKY! http://plurk",Three girls blow out the candles of a cake made of Peeps. There are three girls and a cake
42,"oh yeah, i hope u feel better! http://plurk.com/p/x8f1 &amp",A crowd of people looking up at 3 people on the edge of the roof of a building. The crowd on the ground is watching 3 people on.
43,the oh its been gone for almost 6 years and its wings,A woman working long hours. A woman is working.
44,"A person is sitting at a dock, reading a book. a knot is being put to use",Two teenage girls conversing next to lockers. People talking next to lockers.
45,a man and a woman standing in front of a wall of paintings People are at a concert to have a good time,"Two children, both wearing tan coats, are embracing one another. Two kids are hugging."
