cosine_similarities_X_Y_COS,cosine_similarities_X_Y_test_COS,cosine_similarities_X_Y_COS_LOSS,cosine_similarities_X_Y_MSE_LOSS,cosine_similarities_X_Y_test_COS_LOSS,cosine_similarities_X_Y_test_MSE_LOSS,rouge_results_X_vs_gold_rouge1_f,rouge_results_X_vs_gold_rouge2_f,rouge_results_X_vs_gold_rougeL_f,rouge_results_Y_vs_gold_rouge1_f,rouge_results_Y_vs_gold_rouge2_f,rouge_results_Y_vs_gold_rougeL_f,rouge_results_X_vs_Y_rouge1_f,rouge_results_X_vs_Y_rouge2_f,rouge_results_X_vs_Y_rougeL_f,reg,regm,train
0.735760509967804,0.47148922085762024,0.26423949003219604,1031.4906005859375,0.5285107493400574,184.27609252929688,0.04385041826626122,0.0002,0.042180143948312404,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.08,0.007,100
0.7356677055358887,0.4728904366493225,0.26433226466178894,472.4104309082031,0.5271095633506775,87.34062194824219,0.03816118418476393,0.0002,0.03734559298618799,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.08,0.009,100
0.7285286784172058,0.476068377494812,0.27147144079208374,14.792006492614746,0.523931622505188,2.7737157344818115,0.04496982921290499,0.0007204767470986057,0.04397961040231432,0.0016609147248746803,0.0,0.0016609147248746803,0.010590449486881365,0.00720529534560288,0.010590449486881365,0.1,0.009,100
0.7285221219062805,0.4714405834674835,0.2714778184890747,157.53207397460938,0.5285593867301941,26.282176971435547,0.041995303514676764,0.0002,0.04007668444560472,0.0016609147248746803,0.0,0.0016609147248746803,0.0002127659574468085,0.0,0.0002127659574468085,0.1,0.001,100
0.7358602285385132,0.47003182768821716,0.2641398012638092,2414.230224609375,0.5299682021141052,416.340576171875,0.04239773814414656,0.0002,0.04103215412336926,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.08,0.005,100
0.7392916083335876,0.4666617512702942,0.26070842146873474,66715.0703125,0.5333382487297058,11134.630859375,0.041553415157587155,0.0002,0.040179211219804854,0.0016609147248746803,0.0,0.0016609147248746803,0.00020000000000000004,0.0,0.00020000000000000004,0.07,0.004,100
0.7428280711174011,0.4608840048313141,0.25717195868492126,37248608.0,0.5391159653663635,5755873.5,0.03814270914488141,0.0002,0.037820044559921745,0.0016609147248746803,0.0,0.0016609147248746803,0.00020000000000000004,0.0,0.00020000000000000004,0.06,0.001,100
0.7357134222984314,0.47219717502593994,0.26428672671318054,692.4132080078125,0.5278028845787048,125.8557357788086,0.04100659683554121,0.0003785714285714285,0.03996917869650121,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.08,0.008,100
0.742509126663208,0.46286267042160034,0.257490873336792,6169944.5,0.5371372699737549,996304.0,0.04103261427168045,0.00037241379310344825,0.04051987408788764,0.0016609147248746803,0.0,0.0016609147248746803,0.00020000000000000004,0.0,0.00020000000000000004,0.06,0.003,100
0.7463037371635437,0.4630492031574249,0.2536963224411011,6151249408.0,0.5369507670402527,1093798144.0,0.03852954732286176,0.0,0.03819612137120853,0.0016609147248746803,0.0,0.0016609147248746803,0.00020000000000000004,0.0,0.00020000000000000004,0.04,0.007,100
0.7477112412452698,0.4618489742279053,0.25228872895240784,202742018605056.0,0.5381510257720947,35784476327936.0,0.03885200644239125,0.00017857142857142857,0.03833719482317928,0.0016609147248746803,0.0,0.0016609147248746803,0.00020000000000000004,0.0,0.00020000000000000004,0.03,0.006,100
0.7492290735244751,0.4568119943141937,0.2507709562778473,8.505156198184518e+18,0.5431880354881287,1.3074654230332047e+18,0.04095723385386066,0.0,0.039886703377102345,0.0016609147248746803,0.0,0.0016609147248746803,0.000502828409805154,0.0,0.000502828409805154,0.03,0.002,100
0.744071364402771,0.46639275550842285,0.2559286952018738,3626349.0,0.5336073040962219,668554.4375,0.043156687368487,0.0003901515151515152,0.04224912784698612,0.0016609147248746803,0.0,0.0016609147248746803,0.00020000000000000004,0.0,0.00020000000000000004,0.05,0.009,100
0.7458381056785583,0.4651283919811249,0.25416186451911926,561914816.0,0.534871518611908,105233328.0,0.04220399645345358,0.00017241379310344832,0.041867838261363186,0.0016609147248746803,0.0,0.0016609147248746803,0.00020000000000000004,0.0,0.00020000000000000004,0.04,0.009,100
0.7322791218757629,0.472146213054657,0.26772090792655945,269.4123840332031,0.527853786945343,47.08769989013672,0.04164041327388313,0.0002,0.03960420974284342,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.09,0.005,100
0.7285242676734924,0.4744119942188263,0.27147582173347473,33.27494812011719,0.5255879759788513,5.971270561218262,0.04480649942295432,0.00038518518518518524,0.04367096819011157,0.0016609147248746803,0.0,0.0016609147248746803,0.007774708575169792,0.00458215219233311,0.007390093190554408,0.1,0.006,100
0.7454599738121033,0.4591953158378601,0.2545400559902191,4294983168.0,0.5408046841621399,670764672.0,0.0366922905120315,0.0003818181818181818,0.036358121756810115,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.05,0.002,100
0.7285253405570984,0.4749751389026642,0.2714746296405792,25.166885375976562,0.5250248908996582,4.581871509552002,0.04237613143540151,0.00035714285714285714,0.04154723226439708,0.0016609147248746803,0.0,0.0016609147248746803,0.010307745102307172,0.006888771628165405,0.010307745102307172,0.1,0.007,100
0.7360242605209351,0.467753142118454,0.2639758288860321,10069.9482421875,0.5322468280792236,1644.2769775390625,0.04072089972629796,0.0003754385964912281,0.039721630240573895,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.08,0.002,100
0.7477397918701172,0.4633273780345917,0.25226029753685,5.21619258556654e+20,0.5366726517677307,9.615734960249897e+19,0.03594802850296634,0.0002040816326530612,0.03505178312448462,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.02,0.006,100
0.7467138767242432,0.46679824590682983,0.2532860338687897,4.054386420901478e+16,0.5332016944885254,8389184599359488.0,0.03576148682001969,0.00017543859649122806,0.03475217327012432,0.0016609147248746803,0.0,0.0016609147248746803,0.00020000000000000004,0.0,0.00020000000000000004,0.02,0.009,100
0.738787829875946,0.47154220938682556,0.26121217012405396,2998.4150390625,0.5284578204154968,561.78662109375,0.0400610615655877,0.0002,0.039077530069761106,0.0016609147248746803,0.0,0.0016609147248746803,0.00020000000000000004,0.0,0.00020000000000000004,0.07,0.01,100
0.7323746681213379,0.46944618225097656,0.2676253020763397,1271.5762939453125,0.5305538773536682,208.1055450439453,0.04332948163764452,0.0002,0.04163291776730027,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.09,0.001,100
0.7285221219062805,0.47265899181365967,0.27147793769836426,81.73193359375,0.5273409485816956,14.045624732971191,0.045687502473587785,0.0003785714285714285,0.04412069329009931,0.0016609147248746803,0.0,0.0016609147248746803,0.0035349650349650345,0.0023737373737373734,0.0035349650349650345,0.1,0.003,100
0.7496820092201233,0.45545995235443115,0.2503180503845215,2.8095220731016013e+20,0.5445400476455688,4.158210479541872e+19,0.042056772044345776,0.0,0.04138778186055296,0.0016609147248746803,0.0,0.0016609147248746803,0.0002222222222222222,0.0,0.0002222222222222222,0.03,0.001,100
0.7391108870506287,0.46835145354270935,0.26088911294937134,21421.994140625,0.531648576259613,3718.72314453125,0.04195556167556746,0.0003754385964912281,0.040632114298082715,0.0016609147248746803,0.0,0.0016609147248746803,0.00020000000000000004,0.0,0.00020000000000000004,0.07,0.006,100
0.7456232309341431,0.4661293029785156,0.25437670946121216,191674640.0,0.5338707566261292,36811140.0,0.04108634964217441,0.00017241379310344832,0.040741111546936326,0.0016609147248746803,0.0,0.0016609147248746803,0.00020000000000000004,0.0,0.00020000000000000004,0.04,0.01,100
0.7490330338478088,0.45891276001930237,0.2509669363498688,5.442739877998995e+26,0.5410872101783752,8.7449760207216e+25,0.04070889085247881,0.0003754385964912281,0.039139040518504455,0.0016609147248746803,0.0,0.0016609147248746803,0.0011036036036036036,0.0,0.0011036036036036036,0.02,0.003,100
0.7480508685112,0.46065476536750793,0.25194913148880005,1942214410240000.0,0.5393452048301697,331757131923456.0,0.038837399966921426,0.00017857142857142857,0.03851721554069191,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.03,0.005,100
0.7285304069519043,0.4765982925891876,0.27146947383880615,11.48412799835205,0.5234017372131348,2.1868884563446045,0.04249120603692859,0.0009526278532409077,0.04050758793991663,0.0016609147248746803,0.0,0.0016609147248746803,0.034899896365208974,0.023548821867371065,0.034899896365208974,0.1,0.01,100
0.7473734021186829,0.4645739793777466,0.25262659788131714,1.5324479596011717e+19,0.5354260802268982,2.942224946207654e+18,0.03837021410562034,0.0002040816326530612,0.038025386519413444,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.02,0.007,100
0.7322170734405518,0.474053293466568,0.267782986164093,97.98332977294922,0.5259466767311096,17.94184112548828,0.043272969011612886,0.0003724137931034483,0.04261332342587434,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.09,0.008,100
0.7452313303947449,0.46026611328125,0.2547686696052551,1255826304.0,0.53973388671875,201006576.0,0.04062485501508,0.0005480629539951573,0.03958666366533249,0.0016609147248746803,0.0,0.0016609147248746803,0.0004777777777777778,0.0,0.0004777777777777778,0.05,0.003,100
0.7439076900482178,0.4673454165458679,0.2560923099517822,1666345.0,0.5326545834541321,314221.0,0.04246981458900084,0.0002127659574468085,0.04174505626461846,0.0016609147248746803,0.0,0.0016609147248746803,0.00020000000000000004,0.0,0.00020000000000000004,0.05,0.01,100
0.74266517162323,0.46187785267829895,0.2573349177837372,14736248.0,0.5381221175193787,2328008.75,0.038274461188751906,0.0003785714285714285,0.03760969134063434,0.0016609147248746803,0.0,0.0016609147248746803,0.00040408163265306127,0.0,0.00040408163265306127,0.06,0.002,100
0.732257604598999,0.4727940261363983,0.26774245500564575,189.8203125,0.5272059440612793,33.70401382446289,0.041482746529866076,0.0002,0.03991285496588441,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.09,0.006,100
0.7388641238212585,0.47076889872550964,0.26113587617874146,4738.58544921875,0.5292311310768127,871.384521484375,0.044634431185519186,0.0003923076923076923,0.04350356554235845,0.0016609147248746803,0.0,0.0016609147248746803,0.00020000000000000004,0.0,0.00020000000000000004,0.07,0.009,100
0.7448068261146545,0.46237602829933167,0.2551930844783783,137560736.0,0.5376240015029907,23105090.0,0.04035988994013719,0.0002,0.039729533047485215,0.0016609147248746803,0.0,0.0016609147248746803,0.00020000000000000004,0.0,0.00020000000000000004,0.05,0.005,100
0.7473940849304199,0.4629976749420166,0.2526059150695801,26024291074048.0,0.5370023250579834,4741426839552.0,0.04095736585934136,0.00017543859649122806,0.04038812270314168,0.0016609147248746803,0.0,0.0016609147248746803,0.00020000000000000004,0.0,0.00020000000000000004,0.03,0.007,100
0.7460646033287048,0.4641020894050598,0.25393539667129517,1780668800.0,0.5358979105949402,325019200.0,0.04145771717096687,0.0,0.040954799693889904,0.0016609147248746803,0.0,0.0016609147248746803,0.00043809523809523813,0.0,0.00043809523809523813,0.04,0.008,100
0.732236921787262,0.4734298586845398,0.2677631378173828,135.53025817871094,0.5265701413154602,24.440717697143555,0.04153874073992995,0.0,0.040311101754373926,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.09,0.007,100
