,predictions,reference
0,"... a reductive , a reductive , a reductive , a reductive ...",stealing harvard aspires to comedic grand larceny but stands convicted of nothing more than petty.
1,it does not fill the souls of the movie 's unsatisfying attempts to fill the souls and laughs .,"a very long movie , dull in stretches , with entirely too much focus on meal preparation and igloo construction . "
2,a LOT a LOT A LOT A LOT A LOT A LOT A LOT A LOT A LOT A,it 's a grab bag of genres that do n't add up to a whole lot of sense . 
3,"hey there, I hope you feel better soon ! http://plurk.com/p/xoz4u )","instead of hiding pinocchio from critics , miramax should have hidden it from everyone . "
4,"oh yeah, I was looking at my shoes. And there was a smile on my face! http://plurk.com/","portentous and pretentious , the weight of water is appropriately titled , given the heavy-handedness of it drama .."
5,"take care to prevent the film from being clueless , in its own right oscar-sweeping narrative","the humor is forced and heavy-handed , and occasionally simply unpleasant . "
6,a lot of things to look at : http://bit.ly/U8zB a lot of things to look at :,not since freddy got fingered has a major release been so painful to sit through . 
7,"is the kind of film that never quite comes close to being the kind of eddie murphy film , critics have given us","the movie is what happens when you blow up small potatoes to 10 times their natural size , and it ai n't pretty ."
8,is a film that will leave you wanting more out of the first half of negro 's already well-written series,tries to add some spice to its quirky sentiments but the taste is all too familiar . 
9,Getting ready for lunch with our new followers! http://plurk.com/p/xoz8R YAY,"at its worst , it implodes in a series of very bad special effects . "
10,Getting ready to see a movie with my friends! http://plurk.com/p/xyl8z X,a great ensemble cast ca n't lift this heartfelt enterprise out of the familiar . 
11,. . . . . . . . . i gonna see my friends on TV,when leguizamo finally plugged an irritating character late in the movie . 
12,"Trying to catch a ball, Trying to catch a baseball... Trying to catch a soccer ball, Trying to catch my","mattei is tiresomely grave and long-winded , as if circularity itself indicated profundity . "
13,is more than ever excited to see the new episodes of The Teenage Mutant Heese this year and it is always hilarious to know,"an overemphatic , would-be wacky , ultimately tedious sex farce . "
14,Visiting the Museum of Modern History http://www.youtube.com/user/photos/watchingthemuseum Taking a tour,another in-your-face wallow in the lower depths made by people who have never sung those blues . 
15,"dunno , giddy , patty , huddled , ouch &amp; mal","if director michael dowse only superficially understands his characters , he does n't hold them in."
16,HE WORKS! HE WORKS! HE WORKS! HE WORKS! HE WORKS,"outer-space buffs might love this film , but others will find its pleasures intermittent . "
17,"'s reassuring , painful treatment to the terrible horrors of disney",more whiny downer than corruscating commentary . 
18,"Getting ready to go shopping, catching breakfast, chatting with my friends, &amp; studying! GOGGGGGGGGGG","it 's another stale , kill-by-numbers flick , complete with blade-thin characters and terrible ."
19,because the film 's real essence is that there 's no more reason for believing these two people to believe in  the difference,"i do n't mind having my heartstrings pulled , but do n't treat me like a fool .."
20,"a crowded room surrounded by students , smiling. a crowded room surrounded by student-athletes ...",the movie 's accumulated force still feels like an ugly knot tightening in your stomach . 
