,predictions,reference
0,A man on the sidewalk is painting a picture with water in the background. A man on a bike is riding down a dirt path while,This church choir sings to the masses as they sing joyous songs from the book at a church. The church is filled with song.
1,a hr a hr a hr a hr A hr A hr A,"A woman with a green headscarf, blue shirt and a very big grin. The woman is very happy."
2,"oh, it was great to see the people who helped me &gt; http://plurk.com/p/12y",An old man with a package poses in front of an advertisement. A man poses in front of an ad.
3,ah ah ah ah ah ah ah ah ah .,A statue at a museum that no seems to be looking at. There is a statue that not many people seem to be interested in.
4,"i ate ice cream, i ate ice cream, i ate ice cream, and i ate blue",A land rover is being driven across a river. A Land Rover is splashing water as it crosses a river.
5,Trying to catch up with a football game. FUCK! FUCK FUCK FUCK FUCK,A land rover is being driven across a river. A vehicle is crossing a river.
6,A dog biting his head in a field of water. a boy playing with his dog in mud,A man playing an electric guitar on stage. A man playing guitar on stage.
7,"The back of a man in a black shirt with the word ""free"" on it while he sits next to a dog.",A blond-haired doctor and her African american assistant looking threw new medical manuals. A doctor is looking at a.
8,A man and a baseball player standing on the sidewalk. A man and the city's all-body is going to do the t-,"One tan girl with a wool hat is running and leaning over an object, while another person in a wool hat."
9,but he's not the only one in the audience. and you have to try for some reason tho,A young family enjoys feeling ocean waves lap at their feet. A family is at the beach.
10,"he 's got a lot of humor and a sense of humor , reminiscent of 1989",A couple walk hand in hand down a street. A couple is walking together.
11,A woman is pouring food on the street. The woman is pouring a beetle into the street. The woman is pouring,3 young man in hoods standing in the middle of a quiet street facing the camera. Three hood wearing people pose for a picture.
12,A black and white dog with an orange collar standing in the backseat of a man with long brown hair. The men are looking at,3 young man in hoods standing in the middle of a quiet street facing the camera. Three hood wearing people stand in a street.
13,"a chilly , sloppy , frank impromptu fuzziness to the worst",A man reads the paper in a bar with green lighting. The man is inside.
14,A man doing a trick on a dirt bike. The man is going to get a new tv stunt.,Three firefighter come out of subway station. Three firefighters coming up from a subway station.
15,A man in an orange shirt is playing a guitar on a stage with a group of people in the backseat. A man is,"A person wearing a straw hat, standing outside working a steel apparatus with a pile of coconuts on the ground. A person is."
16,Seeing a concert with my friends &amp; a little chemistry! http://blip.fm/7oz,Male in a blue jacket decides to lay in the grass. The guy wearing a blue jacket is laying on the green grass
17,"A man is walking along the shore of a dirt road, while another person walks past. A couple of people are taking a picture of",A little boy in a gray and white striped sweater and tan pants is playing on a piece of playground equipment. A boy is.
18,a man in a red coat and a cowboy in a blue jacket walking down the sidewalk. The man is a d,A woman wearing a ball cap squats down to touch the cracked earth. A squatting woman wearing a hat.
