cosine_similarities_X_Y_COS,cosine_similarities_X_Y_test_COS,cosine_similarities_X_Y_COS_LOSS,cosine_similarities_X_Y_MSE_LOSS,cosine_similarities_X_Y_test_COS_LOSS,cosine_similarities_X_Y_test_MSE_LOSS,rouge_results_X_vs_gold_rouge1_f,rouge_results_X_vs_gold_rouge2_f,rouge_results_X_vs_gold_rougeL_f,rouge_results_Y_vs_gold_rouge1_f,rouge_results_Y_vs_gold_rouge2_f,rouge_results_Y_vs_gold_rougeL_f,rouge_results_X_vs_Y_rouge1_f,rouge_results_X_vs_Y_rouge2_f,rouge_results_X_vs_Y_rougeL_f,reg,regm,train
0.798414945602417,0.5159962177276611,0.2015850991010666,1319.3253173828125,0.4840037226676941,156.7835693359375,0.03994007025896617,0.0,0.038704115035263595,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.08,0.007,100
0.7984090447425842,0.5175830721855164,0.20159108936786652,598.2998046875,0.48241695761680603,73.28931427001953,0.03829545430565481,0.0002040816326530612,0.03691989559502539,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.08,0.009,100
0.7913774847984314,0.5249598622322083,0.2086225301027298,18.1937313079834,0.47504013776779175,2.208472967147827,0.04010529797586056,0.0007551128117165854,0.03853148017071196,0.0016609147248746803,0.0,0.0016609147248746803,0.036641688388260533,0.026712961178764906,0.036641688388260533,0.1,0.009,100
0.7913219928741455,0.5197088718414307,0.2086779624223709,199.24163818359375,0.48029109835624695,22.29959487915039,0.03891387311363155,0.00018518518518518518,0.03818611340857842,0.0016609147248746803,0.0,0.0016609147248746803,0.0003846153846153846,0.0002,0.0003846153846153846,0.1,0.001,100
0.798419713973999,0.5143373012542725,0.20158037543296814,3120.756591796875,0.48566269874572754,359.4496154785156,0.03963991258843683,0.0,0.03877158345174356,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.08,0.005,100
0.800672709941864,0.5086366534233093,0.19932734966278076,89122.34375,0.49136337637901306,9898.755859375,0.043111980144411,0.00017241379310344832,0.042041264745451896,0.0016609147248746803,0.0,0.0016609147248746803,0.00022727272727272727,0.0,0.00022727272727272727,0.07,0.004,100
0.8018521666526794,0.5003781914710999,0.19814783334732056,53049420.0,0.49962180852890015,5462094.0,0.04038436236011741,0.0002,0.03927532519211543,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.06,0.001,100
0.798412024974823,0.5167991518974304,0.20158794522285461,881.19384765625,0.48320087790489197,106.33206939697266,0.041261537294744945,0.00038265306122448983,0.04019367240903188,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.08,0.008,100
0.8018202781677246,0.5025646686553955,0.19817964732646942,8613773.0,0.4974353015422821,920019.1875,0.04070851299793815,0.0,0.039994061755817274,0.0016609147248746803,0.0,0.0016609147248746803,0.00022727272727272727,0.0,0.00022727272727272727,0.06,0.003,100
0.8002365231513977,0.4987275004386902,0.1997634917497635,9047196672.0,0.501272439956665,1017185984.0,0.04444112680671873,0.0,0.042679931753361294,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.04,0.007,100
0.7978460788726807,0.4944213926792145,0.20215396583080292,325797797691392.0,0.5055786371231079,35655962853376.0,0.04184062533313639,0.0,0.040424562918734856,0.0016609147248746803,0.0,0.0016609147248746803,0.00022727272727272727,0.0,0.00022727272727272727,0.03,0.006,100
0.7981114387512207,0.4886978566646576,0.20188862085342407,1.5116056171850498e+19,0.51130211353302,1.4917849409734574e+18,0.03776165610291204,0.00017543859649122806,0.03677900123218693,0.0016609147248746803,0.0,0.0016609147248746803,0.00023255813953488368,0.0,0.00023255813953488368,0.03,0.002,100
0.8015583157539368,0.5048174858093262,0.19844169914722443,4975267.0,0.49518248438835144,588465.375,0.04040819006247513,0.0,0.0395082956219403,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.05,0.009,100
0.8001563549041748,0.501327395439148,0.19984376430511475,804641024.0,0.49867260456085205,94599088.0,0.04341316780821569,0.0,0.0422280051527979,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.04,0.009,100
0.7952436804771423,0.5186715126037598,0.20475630462169647,341.1763610839844,0.4813285171985626,39.794410705566406,0.03843236242855643,0.0,0.03719411904263856,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.09,0.005,100
0.7913596630096436,0.5230919122695923,0.20864039659500122,41.316505432128906,0.4769081175327301,4.872376918792725,0.042169534580989154,0.0005267483037331387,0.04062792502101546,0.0016609147248746803,0.0,0.0016609147248746803,0.02511216444845477,0.020392212523360063,0.02511216444845477,0.1,0.006,100
0.8017550110816956,0.4965061843395233,0.1982450932264328,6377039360.0,0.5034937858581543,654994944.0,0.04054966033631949,0.00037789661319073085,0.03948584091353526,0.0016609147248746803,0.0,0.0016609147248746803,0.00022727272727272727,0.0,0.00022727272727272727,0.05,0.002,100
0.7913659811019897,0.5237284898757935,0.20863410830497742,31.14678382873535,0.47627151012420654,3.7086234092712402,0.04112798581834493,0.0008085554796081112,0.03948092752075174,0.0016609147248746803,0.0,0.0016609147248746803,0.015552795490123165,0.01175403596078083,0.015552795490123165,0.1,0.007,100
0.798423707485199,0.511736273765564,0.2015763521194458,13244.708984375,0.48826366662979126,1454.10400390625,0.042218252064984974,0.00017241379310344832,0.04120053736761581,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.08,0.002,100
0.7945896983146667,0.4928302764892578,0.20541034638881683,9.348774064791465e+20,0.507169783115387,1.0291380457471738e+20,0.03897325259471962,0.0005391952102478418,0.03741653872084509,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.02,0.006,100
0.7943877577781677,0.4975283741950989,0.20561227202415466,6.645674623054643e+16,0.5024715662002563,8016961258651648.0,0.04239841352835121,0.00017543859649122806,0.040584134522916315,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.02,0.009,100
0.8006198406219482,0.5141606330871582,0.19938020408153534,3853.816162109375,0.485839307308197,475.71075439453125,0.03882745978395097,0.0,0.03746511744500562,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.07,0.01,100
0.7952286601066589,0.5155806541442871,0.20477133989334106,1640.9864501953125,0.4844193160533905,181.19969177246094,0.039497793333403725,0.0,0.03880803562528187,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.09,0.001,100
0.7913384437561035,0.5211005210876465,0.20866164565086365,102.56802368164062,0.47889938950538635,11.734787940979004,0.03832707398710271,0.0003393730227207362,0.037617051364544116,0.0016609147248746803,0.0,0.0016609147248746803,0.0044928774928774924,0.0031625214408233272,0.0044928774928774924,0.1,0.003,100
0.7981804609298706,0.48732009530067444,0.2018195390701294,5.152938121425238e+20,0.512679934501648,4.946940307875824e+19,0.037457993790337006,0.00017857142857142857,0.03670951354717591,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.03,0.001,100
0.8006560802459717,0.5105527639389038,0.19934390485286713,28227.130859375,0.4894472062587738,3247.39697265625,0.03942801428997975,0.0,0.037975857261965396,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.07,0.006,100
0.8001180291175842,0.5025898218154907,0.19988201558589935,271017056.0,0.49741020798683167,32592600.0,0.043541725976336536,0.0,0.04243538335801664,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.04,0.01,100
0.7948804497718811,0.48799383640289307,0.20511959493160248,1.0988102682628851e+27,0.5120061635971069,1.0940287984120033e+26,0.040376745824380264,0.0,0.03915117590233934,0.0016609147248746803,0.0,0.0016609147248746803,0.00022727272727272727,0.0,0.00022727272727272727,0.02,0.003,100
0.7979089617729187,0.49296846985816956,0.20209112763404846,3191141373575168.0,0.5070315003395081,340536212848640.0,0.04256530983424051,0.0,0.04154440817428506,0.0016609147248746803,0.0,0.0016609147248746803,0.00022727272727272727,0.0,0.00022727272727272727,0.03,0.005,100
0.7913827300071716,0.5255545973777771,0.2086172252893448,14.08377456665039,0.4744453728199005,1.7267794609069824,0.04207038310390124,0.0005556826122863859,0.04037939027462706,0.0016609147248746803,0.0,0.0016609147248746803,0.044839681744064046,0.03311960577287504,0.044404899135368395,0.1,0.01,100
0.7945139408111572,0.49441200494766235,0.20548604428768158,2.6593049913157747e+19,0.5055880546569824,3.020045080686756e+18,0.039170009159457515,0.00017857142857142857,0.03748636508139533,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.02,0.007,100
0.7952507138252258,0.5208375453948975,0.20474933087825775,122.5484848022461,0.47916245460510254,14.8385009765625,0.03870472384418572,0.00017241379310344832,0.038022090144329494,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.09,0.008,100
0.8017262816429138,0.49770286679267883,0.19827361404895782,1840440448.0,0.5022971630096436,192797088.0,0.039778331343617454,0.0002325581395348837,0.039071704539679133,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.05,0.003,100
0.8015316128730774,0.5059372186660767,0.1984684318304062,2264283.25,0.4940628111362457,273487.03125,0.04353895989727789,0.0,0.04264773079591948,0.0016609147248746803,0.0,0.0016609147248746803,0.0,0.0,0.0,0.05,0.01,100
